CNPJ_Fundo;Data_Referencia;Versao;Data_Entrega;Nome_Fundo;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Total_Numero_Cotistas;Valor_Ativo;Patrimonio_Liquido;Valor_Patrimonial_Cotas;Percentual_Despesas_Taxa_Administracao;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Rentabilidade_Patrimonial_Mes;Percentual_Dividend_Yield_Mes
11.233.841/0001-65;01/04/2022;1;13/05/2022;REAL MINAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;01/12/2009;INVESTIDOR QUALIFICADO;-;152.922.979.730.436;N;N;Híbrido;Híbrido;Ativa;Indeterminado;0;23956.2;0;1;355416558.9;352082506.91;2,30235E+14;6.8E-05;0.008479;0.008479;0
11.233.841/0001-65;01/05/2022;1;15/06/2022;REAL MINAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;01/12/2009;INVESTIDOR QUALIFICADO;-;152.922.979.730.436;N;N;Híbrido;Híbrido;Ativa;Indeterminado;0;27851.4;0;1;354121423.06;350319735;2,29082E+14;0.00008;0.010614;-0.005007;0.015621
11.233.841/0001-65;01/06/2022;1;15/07/2022;REAL MINAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;01/12/2009;INVESTIDOR QUALIFICADO;-;152.922.979.730.436;N;N;Híbrido;Híbrido;Ativa;Indeterminado;0;26577.1;0;1;354895822.97;351500419.89;2,29855E+14;7.6E-05;0.011363;0.00337;0.007993
11.233.841/0001-65;01/07/2022;1;15/08/2022;REAL MINAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;01/12/2009;INVESTIDOR QUALIFICADO;-;152.922.979.730.436;N;N;Híbrido;Híbrido;Ativa;Indeterminado;0;26654.84;0;1;355338385.85;351702804.64;2,29987E+14;7.6E-05;0.010143;0.000576;0.009567
11.233.841/0001-65;01/08/2022;1;15/09/2022;REAL MINAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;01/12/2009;INVESTIDOR QUALIFICADO;-;152.922.979.730.436;N;N;Híbrido;Híbrido;Ativa;Indeterminado;0;29151.76;0;1;353776018.09;350463983.14;2,29177E+14;8.3E-05;-0.003522;-0.003522;0
11.233.841/0001-65;01/09/2022;1;17/10/2022;REAL MINAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;01/12/2009;INVESTIDOR QUALIFICADO;-;152.922.979.730.436;N;N;Híbrido;Híbrido;Ativa;Indeterminado;0;26609.21;0;1;361199290.11;357652921.64;2,33878E+14;7.4E-05;0.020513;0.020513;0
11.233.841/0001-65;01/10/2022;1;15/11/2022;REAL MINAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;01/12/2009;INVESTIDOR QUALIFICADO;-;152.922.979.730.436;N;N;Híbrido;Híbrido;Ativa;Indeterminado;0;25835.12;0;1;365206288.22;358259856.51;2,34275E+14;7.2E-05;0.001697;0.001697;0
11.233.841/0001-65;01/11/2022;1;15/12/2022;REAL MINAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;01/12/2009;INVESTIDOR QUALIFICADO;-;152.922.979.730.436;N;N;Híbrido;Híbrido;Ativa;Indeterminado;0;25845.65;0;1;365567839.25;359368839.15;2,35E+14;7.2E-05;0.011461;0.003095;0.008366
11.233.841/0001-65;01/12/2022;1;17/01/2023;REAL MINAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;01/12/2009;INVESTIDOR QUALIFICADO;;152.922.979.730.436;N;N;Híbrido;Híbrido;Ativa;Indeterminado;0;25835.12;0;1;365206288.22;358259856.51;2,34275E+14;7.2E-05;0.001697;0.001697;0
11.260.134/0001-68;01/01/2022;1;14/02/2022;CSHG PRIME OFFICES - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;14/10/2010;INVESTIDORES EM GERAL;BRHGPOCTF009;1753057;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;2366626.95;222515.64;0;10177;472684313.44;469946826.99;2,68073E+14;0.000473;0.005323;0.000286;0.005037
11.260.134/0001-68;01/02/2022;1;15/03/2022;CSHG PRIME OFFICES - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;14/10/2010;INVESTIDORES EM GERAL;BRHGPOCTF009;1753057;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;2366626.95;209636.4;0;10095;475579634.47;469957867.11;2,68079E+14;0.000446;0.005059;2.3E-05;0.005036
11.260.134/0001-68;01/03/2022;1;13/04/2022;CSHG PRIME OFFICES - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;14/10/2010;INVESTIDORES EM GERAL;BRHGPOCTF009;1753057;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;2366626.95;242219.73;0;9892;477945818.17;470200569.72;2,68218E+14;0.000515;0.005552;0.000516;0.005036
11.260.134/0001-68;01/04/2022;1;12/05/2022;CSHG PRIME OFFICES - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;14/10/2010;INVESTIDORES EM GERAL;BRHGPOCTF009;1753057;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;2366626.95;212749.81;0;9784;477205119.31;470147050.4;2,68187E+14;0.000453;0.004919;-0.000114;0.005033
11.260.134/0001-68;01/05/2022;1;14/06/2022;CSHG PRIME OFFICES - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;14/10/2010;INVESTIDORES EM GERAL;BRHGPOCTF009;1753057;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;2366626.95;239149.12;0;9653;476897772.22;470185660.24;2,68209E+14;0.000509;0.005116;8.2E-05;0.005034
11.260.134/0001-68;01/06/2022;1;14/07/2022;CSHG PRIME OFFICES FUNDO DE INVEST IMOBILIÁRIO FII;14/10/2010;INVESTIDORES EM GERAL;BRHGPOCTF009;1753057;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;2366626.95;224880.97;;9525;477254661.31;470286685.49;2,68267E+14;0.000478;0.005248;0.000215;0.005033
11.260.134/0001-68;01/07/2022;1;12/08/2022;CSHG PRIME OFFICES FUNDO DE INVEST IMOBILIÁRIO FII;14/10/2010;INVESTIDORES EM GERAL;BRHGPOCTF009;1753057;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;2629585.5;194689.6;;9292;476834683.58;470128332.27;2,68176E+14;0.000414;0.005254;-0.000337;0.005591
11.260.134/0001-68;01/08/2022;1;14/09/2022;CSHG PRIME OFFICES FUNDO DE INVEST IMOBILIÁRIO FII;14/10/2010;INVESTIDORES EM GERAL;BRHGPOCTF009;1753057;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;2804891.2;252043.54;;9271;473940436.75;469905295.95;2,68049E+14;0.000536;0.005492;-0.000474;0.005966
11.260.134/0001-68;01/09/2022;1;14/10/2022;CSHG PRIME OFFICES FUNDO DE INVEST IMOBILIÁRIO FII;14/10/2010;INVESTIDORES EM GERAL;BRHGPOCTF009;1753057;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;2804891.2;229920.58;;9222;473504292.04;469653081.85;2,67905E+14;0.0004896;0.005432;-0.000537;0.005969
11.260.134/0001-68;01/10/2022;1;11/11/2022;CSHG PRIME OFFICES FUNDO DE INVEST IMOBILIÁRIO FII;07/10/2010;INVESTIDORES EM GERAL;BRHGPOCTF009;1753057;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;2804891.2;238229.46;;9166;473284996.44;469421378.37;2,67773E+14;0.000507;0.005479;-0.000493;0.005972
11.260.134/0001-68;01/11/2022;1;14/12/2022;CSHG PRIME OFFICES FUNDO DE INVEST IMOBILIÁRIO FII;07/10/2010;INVESTIDORES EM GERAL;BRHGPOCTF009;1753057;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;2804891.2;245596.86;;9075;472950061.35;469168146.63;2,67629E+14;0.000523;0.005436;-0.000539;0.005975
11.260.134/0001-68;01/12/2022;1;12/01/2023;CSHG PRIME OFFICES FUNDO DE INVEST IMOBILIÁRIO FII;07/10/2010;INVESTIDORES EM GERAL;BRHGPOCTF009;1753057;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;2804891.2;232114.79;;8942;528525527.68;524807114.32;2,99367E+14;0.000442;0.124569;0.118591;0.005978
11.268.335/0001-01;01/01/2022;2;18/04/2022;JPP FII;02/01/2012;INVESTIDOR PROFISSIONAL;BRJPPDCTF009;1.626.091.152;N;N;Híbrido;Híbrido;Ativa;Indeterminado;0;25835.21;0;1;188993221.73;153758172.3;9,45569E+12;0.07413;-0.00724533;-0.00724533;0
11.268.335/0001-01;01/02/2022;2;18/04/2022;JPP FII;02/01/2012;INVESTIDOR PROFISSIONAL;BRJPPDCTF009;1.626.091.152;N;N;Híbrido;Híbrido;Ativa;Indeterminado;0;23277.94;0;1;187622951.96;152382560.23;9,3711E+12;0.07656;-0.00894659;-0.00894659;0
11.268.335/0001-01;01/03/2022;1;18/04/2022;JPP FII;02/01/2012;INVESTIDOR PROFISSIONAL;BRJPPDCTF009;1.626.091.152;N;N;Híbrido;Híbrido;Ativa;Indeterminado;0;26150.87;0;1;182836924.5;152752526.51;9,39385E+12;0.06985;0.00242788;0.00242788;0
11.268.335/0001-01;01/04/2022;1;05/05/2022;JPP FII;02/01/2012;INVESTIDOR PROFISSIONAL;BRJPPDCTF009;1.626.091.152;N;N;Híbrido;Híbrido;Ativa;Indeterminado;0;22003.89;0;1;155717740.13;125480892.21;7,71672E+12;0.09305;-0.17853475;-0.17853475;0
11.268.335/0001-01;01/05/2022;1;10/06/2022;JPP FII;02/01/2012;INVESTIDOR PROFISSIONAL;BRJPPDCTF009;1.626.091.152;N;N;Híbrido;Híbrido;Ativa;Indeterminado;0;22545.6;0;1;156227044.46;125993375.74;7,74824E+12;0.07622;0.00408416;0.00408416;0
11.268.335/0001-01;01/06/2022;1;08/07/2022;JPP FII;02/01/2012;INVESTIDOR PROFISSIONAL;BRJPPDCTF009;1.626.091.152;N;N;Híbrido;Híbrido;Ativa;Indeterminado;0;21703.04;0;1;128476774.4;126237829.73;7,76327E+12;7.8E-05;0.00194;0.00194;0
11.268.335/0001-01;01/07/2022;1;09/08/2022;JPP FII;02/01/2012;INVESTIDOR PROFISSIONAL;BRJPPDCTF009;1.626.091.152;N;N;Híbrido;Híbrido;Ativa;Indeterminado;0;21942.98;0;1;130408613.16;128162282.75;7,88162E+12;7.4E-05;0.015245;0.015245;0
11.268.335/0001-01;01/08/2022;1;13/09/2022;JPP FII;02/01/2012;INVESTIDOR PROFISSIONAL;BRJPPDCTF009;1.626.091.152;N;N;Híbrido;Híbrido;Ativa;Indeterminado;0;24783.08;0;1;125562115.85;125486274.4;7,71705E+12;7.6E-05;0.228804;0.228804;0
11.268.335/0001-01;01/09/2022;1;10/10/2022;JPP FII;02/01/2012;INVESTIDOR PROFISSIONAL;BRJPPDCTF009;1.626.091.152;N;N;Híbrido;Híbrido;Ativa;Indeterminado;0;21620.36;0;1;125664761.96;125557975.68;7,72146E+12;8.8E-05;0.000571;0.000571;0
11.268.335/0001-01;01/10/2022;1;08/11/2022;JPP FII;02/01/2012;INVESTIDOR PROFISSIONAL;BRJPPDCTF009;1.626.091.152;N;N;Híbrido;Híbrido;Ativa;Indeterminado;0;20655.75;0;1;128127248.82;125912620.59;7,74327E+12;0.07476;0.00282455;0.00282455;0
11.268.335/0001-01;01/11/2022;1;14/12/2022;JPP FII;02/01/2012;INVESTIDOR PROFISSIONAL;BRJPPDCTF009;1.626.091.152;N;N;Híbrido;Híbrido;Ativa;Indeterminado;0;20750.09;0;1;126801712.74;126686361.06;7,79085E+12;7.1E-05;0.006145;0.006145;0
11.268.335/0001-01;01/12/2022;3;29/03/2023;JPP FII;02/01/2012;INVESTIDOR PROFISSIONAL;BRJPPDCTF009;2.195.256.925;N;N;Híbrido;Híbrido;Ativa;Indeterminado;0;26454.96;0;1;183428839.45;181193187.58;8,25385E+12;0.05043;0.05942821;0.05942821;0
11.274.415/0001-70;01/01/2022;1;15/02/2022;MAX RETAIL FII;30/04/2010;INVESTIDORES EM GERAL;BRMAXRCTF009;1125655;N;N;Renda;Híbrido;Passiva;Indeterminado;822211.11;38248.05;0;4266;136501921.03;135294023.32;120191376;0.000283;0.003155;-6.4E-05;0.003219
11.274.415/0001-70;01/02/2022;1;15/03/2022;MAX RETAIL FII;30/04/2010;INVESTIDORES EM GERAL;BRMAXRCTF009;1125655;N;N;Renda;Híbrido;Passiva;Indeterminado;830416.87;38221.75;0;4255;136506350.04;135301916.97;120198388;0.000282;0.005713;5.8E-05;0.005655
11.274.415/0001-70;01/03/2022;1;14/04/2022;MAX RETAIL FII;30/04/2010;INVESTIDORES EM GERAL;BRMAXRCTF009;1125655;N;N;Renda;Híbrido;Passiva;Indeterminado;1382099.98;37987.74;0;4212;137156798.87;135414523.06;120298425;0.000281;0.007387;0.000832;0.006555
11.274.415/0001-70;01/04/2022;1;16/05/2022;MAX RETAIL FII;20/04/2010;INVESTIDORES EM GERAL;BRMAXRCTF009;1125655;N;N;Renda;Híbrido;Passiva;Indeterminado;1278522.66;37811.74;0;4178;137138735.96;135521227.23;120393217;0.000279;0.005148;0.000788;0.00436
11.274.415/0001-70;01/05/2022;1;15/06/2022;MAX RETAIL FII;20/04/2010;INVESTIDORES EM GERAL;BRMAXRCTF009;1125655;N;N;Títulos e Valores Mobiliários;Híbrido;Ativa;Indeterminado;1063319.37;37830.15;0;4182;137160092.91;135577488.02;120443198;0.000279;0.005489;0.000415;0.005074
11.274.415/0001-70;01/06/2022;1;15/07/2022;FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL;20/04/2010;INVESTIDORES EM GERAL;BRMAXRCTF009;1125655;N;N;Títulos e Valores Mobiliários;Híbrido;Ativa;Indeterminado;664868.12;37962.19;0;4200;137300832.26;136153662.99;120955055;0.000279;0.006713;0.00425;0.002463
11.274.415/0001-70;01/07/2022;1;15/08/2022;MAX RETAIL FII;20/04/2010;INVESTIDORES EM GERAL;BRMAXRCTF009;1125655;N;N;Títulos e Valores Mobiliários;Híbrido;Ativa;Indeterminado;1430442.48;38034.21;0;4217;137108196.92;135232437.07;120136664;0.000281;0.003972;-0.006766;0.010738
11.274.415/0001-70;01/08/2022;1;15/09/2022;MAX RETAIL FII;20/04/2010;INVESTIDORES EM GERAL;BRMAXRCTF009;1125655;N;N;Híbrido;Híbrido;Ativa;Indeterminado;1421810.51;38104.05;0;4250;137136001.34;135305467.68;120201543;0.000282;0.005995;0.00054;0.005455
11.274.415/0001-70;01/09/2022;1;17/10/2022;MAX RETAIL FII;20/04/2010;INVESTIDORES EM GERAL;BRMAXRCTF009;1125655;N;N;Híbrido;Híbrido;Ativa;Indeterminado;1379368.02;38063.18;0;4223;137064795.3;135313523.81;1202087;0.000281;0.00557;0.00006;0.00551
11.274.415/0001-70;01/10/2022;1;16/11/2022;MAX RETAIL FII;20/04/2010;INVESTIDORES EM GERAL;BRMAXRCTF009;1125655;N;N;Híbrido;Híbrido;Ativa;Indeterminado;1486124.37;37884.19;0;4195;137077009.7;135256102.97;120157689;0.00028;0.005772;-0.000424;0.006196
11.274.415/0001-70;01/11/2022;1;15/12/2022;MAX RETAIL FII;20/04/2010;INVESTIDORES EM GERAL;BRMAXRCTF009;1125655;N;N;Híbrido;Híbrido;Ativa;Indeterminado;1523151.06;37682.01;0;4157;137142393.98;135277249.14;120176474;0.000279;0.005839;0.000156;0.005683
11.274.415/0001-70;01/12/2022;1;16/01/2023;MAX RETAIL FII;20/04/2010;INVESTIDORES EM GERAL;BRMAXRCTF009;1125655;N;N;Híbrido;Híbrido;Ativa;Indeterminado;1641194.12;37684.66;0;4132;140509340.31;138543493.85;123078113;0.000272;0.030426;0.024145;0.006281
11.281.322/0001-72;01/01/2022;1;11/02/2022;PRESIDENTE VARGAS FUNDO DE INVESTIMENTO IMOBILIÁRIO;03/01/2011;INVESTIDORES EM GERAL;BRPRSVCTF008;195000;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;4243.04;52735.85;;1139;46961053.77;46639971.28;2,39179E+14;0.001131;0.001747;0.001747;0
11.281.322/0001-72;01/02/2022;1;15/03/2022;PRESIDENTE VARGAS FUNDO DE INVESTIMENTO IMOBILIÁRIO;03/01/2011;INVESTIDORES EM GERAL;BRPRSVCTF008;195000;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;4243.04;52735.85;;1129;46972638.25;46748513.01;2,39736E+14;0.001128;0.002327;0.002327;0
